scientificName,decimalLatitude,decimalLongitude
Dryopteris_inaequalis,-14.2,49.10833
Polystichum_maevaranense,-14.2,49.10833
Polystichum_tsaratananense,-14.2,49.10833
Rumohra_adiantiformis,-14.2,49.10833
Elaphoglossum_curtisii,-14.2,49.10833
Elaphoglossum_coursii,-14.2,49.10833
Pseudophegopteris_cruciata,-14.2,49.10833
Thelypteris_tsaratananensis,-14.2,49.10833
Thelypteris_zambesiaca,-14.2,49.10833
Cyathea_boivinii_hildebrandtii,-14.2,49.10833
Cornopteris_tashiroi,-14.2,49.10833
Cornopteris_forsythii-majoris,-14.2,49.10833
Cornopteris_parvisora,-14.2,49.10833
Arthropteris_monocarpa,-14.2,49.10833
Cornopteris_sulcinerva,-14.2,49.10833
Ctenopteris_devoluta,-14.2,49.10833
Asplenium_erectum,-14.2,49.10833
Thelypteris_strigosa,-14.2,49.10833
Blotiella_glabra,-14.2,49.10833
Ctenitis_ochrorachis,-14.2,49.10833
Asplenium_tsaratananense,-14.2,49.10833
Asplenium_mangindranense,-14.2,49.10833
Tectaria_gemmifera,-14.2,49.10833
Asplenium_parvisorum,-14.2,49.10833
Adiantum_poiretii,-14.2,49.10833
Grammitis_pellucidovenosa,-14.2,49.10833
Elaphoglossum,-14.2,49.10833
Pteris_brevisora,-14.2,49.10833
Pteris_quadriaurita,-14.2,49.1083333
Pityrogramma_argentea_aurea,-14.2,49.1083333
Antrophyum_trivittatum,-14.2,49.1083333
Vittaria_isoetifolia,-14.2,49.1083333
Adiantum_reniforme,-14.2,49.1083333
Vittaria,-14.2,49.1083333
Asplenium_cancellatum,-14.2,49.1083333
Asplenium_lastii,-14.2,49.1083333
Asplenium_macrophyllum,-14.2,49.1083333
Elaphoglossum_ovalilimbatum,-14.2,49.1083333
Gleichenia,-14.2,49.1083333
Gleichenia_polypodioides,-14.2,49.1083333
Hymenophyllum,-14.2,49.1083333
Ophioglossum,-14.2,49.1083333
Pneumatopteris_subpennigera,-14.2,49.1083333
Thelypteris_strigosa,-14.2,49.1083333
Cyathea,-14.2,49.1083333
Cornopteris_sulcinerva,-14.2,49.1083333
Cornopteris_forsythii-majoris,-14.2,49.1083333
Asplenium_poolii,-14.2,49.1083333
Pteris_pseudolonchitis,-14.2,49.1083333
Osmunda,-14.2,49.1083333
Pteris,-14.2,49.1083333
Dryopteris_subcrenulata,-14.2,49.1083333
Coniogramme_madagascariensis,-14.2,49.1083333
Athyrium_latisectum,-14.2,49.1083333
Elaphoglossum_capuronii,-14.2,49.1083333
Blechnum_bakeri,-14.2,49.1083333
Asplenium_callmanderi,-14.2,49.1083333
Asplenium_afzelii,-14.1991666,49.0969444
Lycopodiella_cernua,-14.19833,49.10861
Pityrogramma_argentea,-14.19833,49.11
Cyathea_remotifolia,-14.19,48.9455555
Cyathea_emilei_emilei,-14.19,48.9455555
Asplenium_mangindranense,-14.19,48.9455555
Cyrtomium_caryotideum,-14.19,48.9455555
Asplenium_auritum,-14.19,48.9455555
Blechnum_bakeri,-14.1833333,49.8666667
Blechnum_attenuatum_attenuatum,-14.1833333,49.8666667
Microsorum_scolopendria,-14.1833333,49.9502778
Cyathea_marattioides,-14.1833333,50.0916666
Vittaria_ensiformis,-14.1825,49.31027
Asplenium_sandersonii,-14.1825,49.31027
Elaphoglossum_acrostichoides,-14.1825,49.31027
Pleopeltis_macrocarpa,-14.1825,49.31027
Schizaea_dichotoma,-14.1825,49.31027
Ctenopteris_zenkeri,-14.1825,49.31027
Lindsaea_madagascariensis,-14.1825,49.3102778
Asplenium_affine,-14.1825,49.3102778
Asplenium_pellucidum,-14.1825,49.3102778
Adiantum_lunulatum,-14.1797223,49.3669445
Asplenium_afzelii,-14.1797223,49.3669445
Asplenium,-14.1797223,49.3669445
Belvisia_spicata,-14.1797223,49.3669445
Cyathea_emilei,-14.1797223,49.3669445
Nephrolepis_undulata,-14.1797223,49.3669445
Arthropteris_monocarpa,-14.1797223,49.3669445
Schizaea_dichotoma,-14.1797223,49.3669445
Asplenium_dregeanum,-14.1797223,49.3669445
Palhinhaea_cernua,-14.1769445,49.9427777
Abrodictyum_stylosum,-14.1769445,49.9427777
Asplenium_nidus,-14.1758334,49.3105556
Asplenium_macrophyllum,-14.1758334,49.3105556
Elaphoglossum_lepervanchii,-14.1758334,49.3105556
Elaphoglossum_subsessile,-14.1758334,49.3105556
Elaphoglossum_leucolepis,-14.1758334,49.3105556
Hymenasplenium_unilaterale,-14.17583,49.31055
Asplenium_nidus,-14.17583,49.31055
Asplenium,-14.17583,49.31055
Elaphoglossum_subsessile,-14.1753,48.9431
Elaphoglossum_subsessile,-14.1752778,48.9430555
Huperzia_obtusifolia,-14.17527,48.94305
Elaphoglossum_poolii,-14.1741667,48.945
Pteris_elongatiloba_remotivenia,-14.1741667,48.9452777
Lepisorus_schraderi,-14.1741667,48.9452777
Christella_distans,-14.1741667,48.9452777
Cyathea_bellisquamata_basilobata,-14.1741667,48.9452777
Cyathea_boivinii_hildebrandtii,-14.1741667,48.9452777
Cyathea_boivinii_parahildebrandtii,-14.1741667,48.9452777
Cyathea_acutula_acutula,-14.1741667,48.9452777
Cyathea_boivinii_bevolo,-14.1741667,48.9452777
Antrophyum_boryanum,-14.1741667,48.9452777
Asplenium_anisophyllum,-14.1741667,48.9452777
Asplenium_mannii,-14.1741667,48.9452777
Belvisia_spicata,-14.1741667,48.9452777
Vittaria_humblotii,-14.1741667,48.9452777
Didymochlaena_madagascariensis,-14.1741667,48.9452777
Haplopteris_humblotii,-14.1741667,48.9452777
Coniogramme_madagascariensis,-14.17416,48.945
Asplenium_mangindranense,-14.1733334,49.3058333
Asplenium_macrophyllum,-14.1733334,49.3058333
Macrothelypteris_torresiana,-14.17333,49.30583
Diplazium_proliferum,-14.17333,49.30583
Nephrolepis_undulata,-14.17333,49.30583
Pneumatopteris_subpennigera,-14.17333,49.30583
Ptisana_fraxinea,-14.17333,49.30583
Macrothelypteris,-14.17333,49.30583
Microsorum_pappei,-14.17333,49.30583
Huperzia,-14.17305,48.94194
Huperzia_ophioglossoides,-14.17305,48.94194
Haplopteris_elongata,-14.1727778,49.2983333
Asplenium_bipartitum,-14.1727778,49.2983333
Elaphoglossum_spatulatum,-14.1727778,49.2983333
Ctenopteris_zenkeri,-14.1727778,49.2983333
Arthropteris_orientalis,-14.1727778,49.2983333
Asplenium_pellucidum,-14.1727778,49.2983333
Antrophyum_malgassicum,-14.1727778,49.2983333
Asplenium_theciferum,-14.1727778,49.9377777
Antrophyum_boryanum,-14.17277,49.29833
Tectaria_magnifica,-14.17277,49.29833
Nephrolepis_undulata,-14.17277,49.29833
Nephrolepis_biserrata,-14.17277,49.29833
Schizea,-14.17277,49.29833
Selaginella_unilateralis,-14.17277,49.29833
Deparia,-14.17277,49.29833
Lindsaea_flabellifolia,-14.17277,49.29833
Cyclosorus_interruptus,-14.17277,49.29833
Hymenasplenium_unilaterale,-14.17277,49.29833
Phymatodes_scolopendria,-14.17277,49.29833
Blechnum_bakeri,-14.1708334,48.945
Asplenium,-14.1708334,49.955
Hymenasplenium_madagascariense,-14.1708334,49.955
Bolbitis,-14.1708334,49.955
Huperzia,-14.1708334,49.955
Lepisorus,-14.1708334,49.955
Selaginella,-14.1708334,49.955
Hymenophyllum,-14.1708334,49.955
Cyathea,-14.1647222,49.3811111
Asplenium_pellucidum,-14.16472,49.38111
Trichomanes_cupressoides,-14.16472,49.38111
Huperzia_megastachya,-14.16472,49.38111
Phymatodes_scolopendria,-14.16472,49.38111
Selaginella_lyallii,-14.16472,49.38111
Cyathea,-14.16472,49.38111
Grammitis_synsora,-14.16472,49.38111
Asplenium_elliottii,-14.1638889,49.2994444
Arthropteris_monocarpa,-14.1638889,49.2994444
Arthropteris_orientalis,-14.1638889,49.2994444
Asplenium_mangindranense,-14.1638889,49.3797223
Asplenium_affine,-14.1638889,49.3797223
Dennstaedtia_madagascariensis,-14.1638889,49.3797223
Blotiella_madagascariensis,-14.1638889,49.3797223
Elaphoglossum_spatulatum,-14.1638889,49.3797223
Elaphoglossum_forsythii-majoris,-14.1638889,49.3797223
Blechnum_xiphophyllum,-14.1638889,49.3797223
Pneumatopteris_subpennigera,-14.1638889,49.3797223
Asplenium_erectum,-14.1638889,49.3797223
Antrophyum,-14.1638889,49.3797223
Blotiella,-14.1638889,49.9525
Pityrogramma_calomelanos,-14.16388,49.29944
Microlepia_madagascariensis,-14.16388,49.29944
Lygodium_lanceolatum,-14.16388,49.29944
Belvisia_spicata,-14.16388,49.29944
Selaginella_lyallii,-14.16388,49.29944
Tectaria_rotundilobata,-14.16388,49.29944
Diplazium,-14.16388,49.29944
Elaphoglossum_perrierianum,-14.16388,49.29944
Asplenium_lokohoense,-14.16388,49.37972
Sphaerostephanos_arbuscula_arbuscula,-14.16388,49.37972
Loxogramme_lanceolata,-14.16388,49.37972
Cyathea_bellisquamata_basilobata,-14.1636111,48.9513889
Pteris,-14.1627778,49.3761111
Lastreopsis_boivinii,-14.16277,49.37611
Tectaria_gemmifera,-14.16277,49.37611
Humata_repens,-14.16277,49.37611
Nephrolepis_undulata,-14.16277,49.37611
Dicranopteris_linearis,-14.16277,49.37611
Antrophyum_boryanum,-14.1613889,48.9461111
Pteris,-14.1613889,48.9461111
Selaginella,-14.15722,49.38583
Stenochlaena_tenuifolia,-14.15722,49.38583
Coniogramme_madagascariensis,-14.1552778,48.9577778
Pteris_janssenii,-14.1552778,48.9577778
Asplenium_herpetopteris_masoulae,-14.1552778,48.9577778
Asplenium_sandersonii,-14.1552778,48.9577778
Asplenium_tsaratananense,-14.1552778,48.9577778
Asplenium_anisophyllum,-14.1552778,48.9577778
Asplenium_normale,-14.1552778,48.9577778
Asplenium_aethiopicum,-14.1552778,48.9577778
Asplenium_mannii,-14.1552778,48.9577778
Asplenium_parvisorum,-14.1552778,48.9577778
Asplenium_rutaefolium,-14.1552778,48.9577778
Asplenium_dregeanum,-14.1552778,48.9577778
Asplenium_herpetopteris_herpetopteris,-14.1552778,48.9577778
Blechnum_attenuatum_attenuatum,-14.1552778,48.9577778
Elaphoglossum_angulatum,-14.1552778,48.9577778
Elaphoglossum_subsessile,-14.1552778,48.9577778
Elaphoglossum_conforme,-14.1552778,48.9577778
Elaphoglossum_coursii,-14.1552778,48.9577778
Ctenitis_blepharochlamys,-14.1552778,48.9577778
Ctenopteris,-14.1552778,48.9577778
Zygophlebia_devoluta,-14.1552778,48.9577778
Cyathea_acutula_acutula,-14.1552778,48.9577778
Deparia_parvisora,-14.1552778,48.9577778
Asplenium_rutifolium,-14.1552778,48.9577778
Antrophyum_trivittatum,-14.1552778,48.9577778
Dryopteris_kilemensis,-14.1552778,48.9577778
Asplenium_friesiorum,-14.1552778,48.9577778
Pneumatopteris_subpennigera,-14.1552778,48.9577778
Ophioglossum_vulgatum,-14.1552778,48.9577778
Asplenium_theciferum,-14.1552778,48.9577778
Antrophyum_boryanum,-14.1552778,48.9577778
Athyrium_scandicinum,-14.1552778,48.9577778
Blechnum_tabulare,-14.1552778,48.9577778
Asplenium_mangindranense,-14.1552778,48.9577778
Asplenium_poolii,-14.1552778,48.9577778
Pityrogramma_argentea,-14.15527,48.95777
Pellaea_angulosa,-14.15527,48.95777
Pteris_humbertii,-14.15527,48.95777
Adiantum_capillus,-14.15527,48.95777
Hymenasplenium_unilaterale,-14.15527,48.95777
Asplenium,-14.15527,48.95777
Elaphoglossum_sieberi,-14.15527,48.95777
Elaphoglossum_hybridum,-14.15527,48.95777
Dryopteris_subcrenulata,-14.15527,48.95777
Polystichum_maevaranense,-14.15527,48.95777
Polystichum_pauciaculeatum,-14.15527,48.95777
Didymoglossum_montanum,-14.15527,48.95777
Hymenophyllum_hirsutum,-14.15527,48.95777
Hymenophyllum_humbertii,-14.15527,48.95777
Hymenophyllum_sibthorpioides,-14.15527,48.95777
Vandenboschia_radicans,-14.15527,48.95777
Hymenophyllum_polyanthos,-14.15527,48.95777
Hymenophyllum,-14.15527,48.95777
Huperzia_verticillata,-14.15527,48.95777
Huperzia_trigona,-14.15527,48.95777
Huperzia_megastachya,-14.15527,48.95777
Huperzia,-14.15527,48.95777
Grammitis_synsora,-14.15527,48.95777
Lepisorus_excavatus,-14.15527,48.95777
Loxogramme_lanceolata,-14.15527,48.95777
Selaginella_goudotiana_goudotiana,-14.15527,48.95777
Diplazium,-14.15527,48.95777
Oleandra_distenta,-14.15527,48.95777
Cyathea_longispina,-14.15527,48.95777
Grammitis_holophlebia,-14.15527,48.95777
Hymenophyllum_perrieri,-14.15527,48.95777
Elaphoglossum,-14.15527,48.95777
Arthropteris_monocarpa,-14.15527,48.95777
Rumohra_lokohensis,-14.15527,48.95777
Abrodictyum_cupressoides,-14.15527,48.95777
Huperzia_pecten,-14.15527,48.95777
Thelypteris,-14.15527,48.95777
Huperzia_ophioglossoides,-14.15527,48.95777
Elaphoglossum_scolopendriforme,-14.15527,48.95777
Didymoglossum_lenormandii,-14.15527,48.95777
Ptisana_fraxinea,-14.15527,48.95777
Asplenium_callmanderi,-14.15527,48.95777
Nephrolepis_cordifolia,-14.15527,48.95777
Elaphoglossum_conforme,-14.15527,48.95777
Crepidomanes_melanotrichum,-14.15527,48.95777
Vittaria_ensiformis,-14.15527,48.95777
Hypolepis_sparsisora,-14.1530556,48.9575
Cyathea_valdesquamata,-14.1530556,48.9575
Cyathea_acutula_rufescens,-14.1530556,48.9575
Pteris_janssenii,-14.1530556,48.9575
Amauropelta_bergiana,-14.1530556,48.9575
Cyathea_boivinii,-14.1530556,48.9575
Lomariopsis_holttumii,-14.1530556,48.9575
Asplenium_cancellatum,-14.1530556,48.9575
Asplenium_rutaefolium,-14.1530556,48.9575
Asplenium_parvisorum,-14.1530556,48.9575
Athyrium_scandicinum,-14.1530556,48.9575
Elaphoglossum,-14.15083,48.95555
Psilotum_nudum,-14.1505556,49.9363889
Lepisorus_excavatus,-14.1483333,48.9655556
Cyathea_longispina,-14.1483333,48.9655556
Elaphoglossum_poolii,-14.1480555,48.9677778
Lycopodium_clavatum,-14.14805,48.96777
Pellaea_pectiniformis,-14.1469444,48.9697223
Cyathea_boivinii_hildebrandtii,-14.1469444,48.9697223
Cyathea_longispina,-14.1469444,48.9697223
Cyathea_valdesquamata,-14.1469444,48.9697223
Cyathea_boivinii,-14.1469444,48.9697223
Cyathea_boivinii_hildebrandtii,-14.1458333,48.9716667
Cyathea_longispina,-14.1458333,48.9716667
Cyathea_boivinii_bevolo,-14.1441666,48.9733334
Ceradenia_deltodon,-14.1441666,48.9733334
Asplenium_aethiopicum,-14.1441666,48.9733334
Vittaria_isoetifolia,-14.1441666,48.9733334
Selaginella_pectinata,-14.1433333,49.9261111
Elaphoglossum_coriaceum,-14.1433333,49.9261111
Elaphoglossum_angustatum,-14.1422222,49.9280556
Asplenium_praegracile,-14.1419444,48.9677778
Asplenium_lastii,-14.1419444,48.9677778
Asplenium_erectum,-14.1419444,48.9677778
Asplenium_afzelii,-14.1419444,48.9677778
Blotiella_pubescens,-14.1419444,48.9677778
Elaphoglossum_angulatum,-14.1419444,48.9677778
Elaphoglossum_macropodium,-14.1419444,48.9677778
Elaphoglossum_aubertii,-14.1419444,48.9677778
Cyathea_longispina,-14.1419444,48.9677778
Asplenium_apertum,-14.1419444,48.9677778
Ceradenia_deltodon,-14.1419444,48.9677778
Asplenium_parvisorum,-14.1419444,48.9677778
Elaphoglossum_poolii,-14.1419444,48.9677778
Pityrogramma_argentea_aurea,-14.14194,48.96777
Pteris_cretica,-14.14194,48.96777
Pteris_catoptera,-14.14194,48.96777
Nothoperanema_squamisetum,-14.14194,48.96777
Hymenophyllum_sibthorpioides,-14.14194,48.96777
Hymenophyllum_ciliatum,-14.14194,48.96777
Grammitis_gilpiniae,-14.14194,48.96777
Pleopeltis_macrocarpa,-14.14194,48.96777
Athyrium_scandicinum,-14.14194,48.96777
Hymenophyllum_parvum,-14.14194,48.96777
Ctenopteris,-14.14194,48.96777
Cyathea_boivinii_hildebrandtii,-14.14194,48.96777
Pteris_remotifolia,-14.14194,48.96777
Mohria_caffrorum,-14.14194,48.96777
Huperzia_ophioglossoides,-14.14194,48.96777
Asplenium_erectum,-14.14194,48.96777
Blechnum_montbrisonis_humbertii,-14.1333333,48.4
Lindsaea_flabellifolia,-14.1333333,48.4
Lastreopsis_manongarivensis,-14.1333333,48.4
Pteris_bonapartei,-14.1333333,48.4
Cyathea_coursii,-14.1333333,48.4
Enterosora_sinuata,-14.1333333,48.4
Cyathea_acutula_acutula,-14.1333333,48.8666667
Elaphoglossum_acrostichoides,-14.1333333,48.9666667
Antrophyopsis_bivittata,-14.1213889,48.9791667
Elaphoglossum_forsythii-majoris,-14.1166667,49.4416666
Asplenium_petiolulatum,-14.1166667,49.4416666
Asplenium_lokohoense,-14.1166667,49.4416666
Hymenophyllum,-14.115,48.97888
Lycopodium_clavatum,-14.115,48.9788889
Melpomene_flabelliformis,-14.115,48.9788889
Selaginella_pectinata,-14.1130556,50.0575
Huperzia_gnidioides,-14.11277,48.97861
Lygodium_lanceolatum,-14.1102778,50.0447222
Grammitis_anisophylla,-14.1041667,48.3575
Platycerium_alcicorne,-14.1033333,50.0530556
Trichomanes_boivinii,-14.1013889,50.0244445
Selaginella_marinii,-14.1,48.4166667
Lastreopsis_boivinii,-14.1,48.6
Blechnum_tabulare,-14.1,48.6
Athyrium_scandicinum,-14.09055,48.98194
Huperzia,-14.0841666,50.0261111
Blotiella_natalensis,-14.0833333,48.2833333
Bolbitis_gemmifera,-14.0833333,48.2833333
Bolbitis_longiflagellata,-14.0833333,48.2833333
Bolbitis_humblotii,-14.0833333,48.2833333
Tectaria_fibrillosa,-14.0833333,48.2833333
Arthropteris_monocarpa,-14.0833333,48.2833333
Asplenium_cuneatum,-14.0833333,48.2833333
Drynaria_willdenowii,-14.0833333,48.2833333
Grammitis_membranifolia,-14.0833333,48.2833333
Enterosora_sinuata,-14.0833333,48.2833333
Elaphoglossum_phanerophlebium,-14.0833333,48.2833333
Elaphoglossum_decaryanum,-14.0833333,48.2833333
Schizaea_dichotoma,-14.0833333,48.3333333
Triplophyllum_speciosum,-14.0833333,48.3333333
Odontosoria_melleri,-14.0833333,48.3333333
Osmolindsaea_latisquama,-14.0833333,48.3333333
Lindsaea_blotiana,-14.0833333,48.3333333
Cyathea_marattioides,-14.0833333,48.3333333
Dicranopteris_linearis,-14.0833333,48.3333333
Lindsaea,-14.0833333,48.3333333
Doryopteris_latiloba,-14.0833333,48.3333333
Asplenium_sandersonii,-14.0833333,48.3333333
Asplenium_anisophyllum,-14.0833333,48.3333333
Cyathea,-14.0833333,48.3666667
Osmolindsaea_latisquama,-14.0833333,48.3666667
Asplenium,-14.0833333,48.3833333
Coniogramme_madagascariensis,-14.0833333,48.3833333
Vittaria_isoetifolia,-14.0833333,48.3833333
Asplenium_sandersonii,-14.0833333,48.3833333
Asplenium_longicauda,-14.0833333,48.3833333
Asplenium_poolii,-14.0833333,48.3833333
Asplenium_anisophyllum,-14.0833333,48.3833333
Asplenium_pellucidum,-14.0833333,48.3833333
Asplenium_dregeanum,-14.0833333,48.3833333
Ceradenia_comorensis,-14.0833333,48.3833333
Cyathea_lastii,-14.0833333,48.3833333
Blechnum_bakeri,-14.0833333,48.3833333
Blechnum_attenuatum_attenuatum,-14.0833333,48.3833333
Blechnum_longipinnum,-14.0833333,48.3833333
Cyathea_viguieri,-14.0833333,48.3833333
Blotiella_natalensis,-14.0833333,48.3833333
Antrophyum_immersum,-14.0833333,48.3833333
Elaphoglossum_coriaceum,-14.0833333,48.3833333
Elaphoglossum,-14.0833333,48.3833333
Elaphoglossum_spatulatum,-14.0833333,48.3833333
Cyathea_lastii,-14.0833333,48.4
Lycopodium_clavatum,-14.0833333,48.4
Lycopodiella_cernua,-14.0833333,48.4833333
Blechnum_attenuatum_attenuatum,-14.0833333,48.4833333
Selaginella_pectinata,-14.083333,48.333333
Sticherus_flagellaris,-14.083333,48.333333
Alsophila_boivinii,-14.083333,48.333333
Alsophila_hildebrandtii,-14.083333,48.333333
Alsophila,-14.083333,48.333333
Alsophila_marattioides,-14.083333,48.333333
Blotiella_madagascariensis,-14.083333,48.333333
Odontosoria_melleri,-14.083333,48.333333
Osmolindsaea_latisquama,-14.083333,48.333333
Lindsaea_blotiana,-14.083333,48.333333
Lindsaea_oxyphylla,-14.083333,48.333333
Pellaeopsis_pectiniformis,-14.083333,48.333333
Cyathea_lastii,-14.08333,48.33333
Selaginella_pervillei,-14.08333,48.38333
Pteris_lastii,-14.08333,48.38333
Pteris_mettenii,-14.08333,48.38333
Lepisorus_excavatus,-14.08333,48.38333
Grammitis_pellucidovenosa,-14.08333,48.38333
Loxogramme_lanceolata,-14.08333,48.38333
Selaginella_marinii,-14.08333,48.38333
Nephrolepis_undulata,-14.08333,48.38333
Oleandra_distenta,-14.08333,48.38333
Lindsaea_oxyphylla,-14.08333,48.38333
Crepidomanes_bipunctatum,-14.08333,48.38333
Huperzia,-14.08333,48.4
Oleandra_distenta,-14.08333,48.4
Antrophyum_boryanum,-14.0833,48.3833
Cyathea_similis_similis,-14.0830556,48.4
Elaphoglossum,-14.0822223,48.9855555
Cyathea_boivinii_parahildebrandtii,-14.08222,48.98555
Hymenophyllum,-14.08222,48.98555
Elaphoglossum_deckenii,-14.0794445,48.9827778
Lycopodium_clavatum,-14.07944,48.98277
Schizaea_dichotoma,-14.07777,48.89638
Gleichenia_boryi,-14.075,48.98055
Blechnum_attenuatum_attenuatum,-14.0666667,48.2833333
Elaphoglossum_sieberi,-14.0666667,48.2833333
Asplenium_dregeanum,-14.0666667,48.2833333
Cyathea_emilei_emilei,-14.0666667,48.2833333
Saccoloma_henriettae,-14.0666667,48.2833333
Elaphoglossum_lepervanchii,-14.0666667,48.2833333
Elaphoglossum_rufidulum,-14.0666667,48.2833333
Elaphoglossum_ovalilimbatum,-14.0666667,48.2833333
Stenogrammitis_micropecten,-14.0666667,48.2833333
Bolbitis_humblotii,-14.0666667,48.2833333
Athyrium_scandicinum,-14.0666667,48.2833333
Triplophyllum_speciosum,-14.0666667,48.2833333
Asplenium_sandersonii,-14.0666667,48.2833333
Blechnum_bakeri,-14.0666667,48.2833333
Grammitis_membranifolia,-14.0666667,48.2833333
Lepisorus_excavatus,-14.0666667,48.2833333
Asplenium_nidus,-14.0666667,48.2833333
Cyathea_decrescens_manongarivensis,-14.0666667,48.4
Asplenium_dregeanum,-14.0666667,48.4
Asplenium_poolii,-14.0666667,48.4
Pellaea_boivinii,-14.06666,48.28333
Pellaea_pectiniformis,-14.06666,48.28333
Osmolindsaea_latisquama,-14.06666,48.28333
Cyathea_emilei_emilei,-14.06666,48.28333
Nephrolepis_undulata,-14.06666,48.28333
Doryopteris_pedatoides,-14.06666,48.28333
Lycopodiella_cernua,-14.05138,48.28527
Cyathea_acutula_acutula,-14.0511111,48.4044444
Asplenium_herpetopteris_acutipinnata,-14.0511111,48.4044444
Asplenium_herpetopteris_masoulae,-14.0511111,48.4044444
Athyrium_schimperi,-14.0511111,48.4044444
Coniogramme_madagascariensis,-14.0511111,48.4044444
Antrophyum_boryanum,-14.0511111,48.4044444
Asplenium_poolii,-14.0511111,48.4044444
Cyathea_decrescens_manongarivensis,-14.0511111,48.4044444
Blechnum_attenuatum_attenuatum,-14.05,48.25
Pteris_catoptera,-14.0475,48.79277
Elaphoglossum_spatulatum,-14.0475,48.79277
Crepidomanes_bonapartei,-14.0475,48.79277
Hymenophyllum_parvum,-14.0475,48.79277
Microsorum_punctatum,-14.0475,48.79277
Cyclosorus,-14.0475,48.79277
Cyathea_acutula_rufescens,-14.0475,48.79277
Tectaria_magnifica,-14.0475,48.79277
Lomariopsis_pollicina,-14.0475,48.79277
Microsorum_scolopendria,-14.0475,48.79277
Selaginella_polymorpha,-14.0475,48.79277
Asplenium_nidus,-14.0475,48.7927777
Asplenium_formosum,-14.0475,48.7927777
Elaphoglossum_coursii,-14.0475,48.7927777
Sphaerostephanos_arbuscula_arbuscula,-14.0475,48.7927777
Bolbitis_longiflagellata,-14.0475,48.7927777
Asplenium_cancellatum,-14.0472222,48.7858333
Asplenium_marojejyense,-14.0472222,48.7858333
Asplenium_rutaefolium,-14.0472222,48.7858333
Elaphoglossum_lancifolium,-14.0472222,48.7858333
Elaphoglossum_conforme,-14.0472222,48.7858333
Elaphoglossum_leucolepis,-14.0472222,48.7858333
Ctenitis_fibrillosa,-14.0472222,48.7858333
Asplenium_petiolulatum,-14.0472222,48.7858333
Antrophyum_bivittatum,-14.0472222,48.7858333
Asplenium_tsaratananense,-14.0472222,48.7858333
Asplenium_inaequilaterale,-14.0472222,48.7858333
Ctenopteris_zenkeri,-14.0472222,48.7858333
Elaphoglossum_sieberi,-14.0472222,48.7858333
Arthropteris_monocarpa,-14.0472222,48.7858333
Enterosora_sinuata,-14.0472222,48.7858333
Vittaria_humblotii,-14.04722,48.78583
Antrophyum_immersum,-14.04722,48.78583
Asplenium_anisophyllum,-14.04722,48.78583
Asplenium_protensum,-14.04722,48.78583
Asplenium_lividum,-14.04722,48.78583
Asplenium_theciferum,-14.04722,48.78583
Asplenium_sulcatum,-14.04722,48.78583
Blechnum_simillimum,-14.04722,48.78583
Elaphoglossum_lancifolium,-14.04722,48.78583
Ctenitis_ochrorachis,-14.04722,48.78583
Didymoglossum_lorencei,-14.04722,48.78583
Abrodictyum_cupressoides,-14.04722,48.78583
Crepidomanes_melanotrichum,-14.04722,48.78583
Vandenboschia_radicans,-14.04722,48.78583
Hymenophyllum_humbertii,-14.04722,48.78583
Hymenophyllum_sibthorpioides,-14.04722,48.78583
Hymenophyllum_ciliatum,-14.04722,48.78583
Lygodium_lanceolatum,-14.04722,48.78583
Grammitis_microglossa,-14.04722,48.78583
Grammitis_cryptophlebia,-14.04722,48.78583
Grammitis_gilpiniae,-14.04722,48.78583
Pleopeltis_lanceolata,-14.04722,48.78583
Microsorum_pappei,-14.04722,48.78583
Microsorum_lastii,-14.04722,48.78583
Lepisorus_excavatus,-14.04722,48.78583
Schizaea_dichotoma,-14.04722,48.78583
Selaginella_hildebrandtii,-14.04722,48.78583
Christella_distans,-14.04722,48.78583
Ptisana_fraxinea,-14.04722,48.78583
Deparia_forsythii-majoris,-14.04722,48.78583
Diplazium,-14.04722,48.78583
Macrothelypteris_torresiana,-14.04722,48.78583
Loxogramme_abyssinica,-14.04722,48.78583
Belvisia_spicata,-14.04722,48.78583
Asplenium_sandersonii,-14.04722,48.78583
Nephrolepis_undulata,-14.04722,48.78583
Polyphlebium_borbonicum,-14.04722,48.78583
Asplenium_lastii,-14.04722,48.78583
Asplenium_mannii,-14.04722,48.78583
Hymenasplenium_unilaterale,-14.04722,48.78583
Asplenium_aethiopicum,-14.04722,48.78583
Elaphoglossum_decaryanum,-14.04722,48.78583
Huperzia,-14.04722,48.78583
Cyathea_remotifolia,-14.0416666,48.9583333
Cyathea_bellisquamata_basilobata,-14.0416666,48.9583333
Elaphoglossum_leucolepis,-14.0341666,48.7627778
Ctenopteris,-14.0341666,48.7627778
Grammitis_gilpiniae,-14.0341666,48.7627778
Lycopodium_zanclophyllum,-14.0341666,48.7627778
Ctenopteris_zenkeri,-14.0341666,48.7627778
Schizaea_dichotoma,-14.0341666,48.7627778
Arthropteris_monocarpa,-14.0341666,48.7627778
Asplenium_normale,-14.0341666,48.7627778
Asplenium_dregeanum,-14.0341666,48.7627778
Elaphoglossum_deckenii_rufidulum,-14.0341666,48.7627778
Vittaria_humblotii,-14.0341666,48.7627778
Grammitis_kyimbilensis,-14.0341666,48.7627778
Asplenium_poolii,-14.0341666,48.7627778
Elaphoglossum,-14.0333333,48.2833333
Asplenium_dregeanum,-14.0333333,48.2833333
Elaphoglossum_acrostichoides,-14.0333333,48.3
